Branch Path,Variable,Scenario,Region,2022,2030,2040,2050,Units,review_reason,notes
Demand\Freight road\Age 6,Vintage Profile Share,Reference,"Hong Kong, China",0.56786925,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\Age 7,Survival Rate,Reference,"Hong Kong, China",0.96410318,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Age 7,Vintage Profile Share,Reference,"Hong Kong, China",0.51676102,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\Age 8,Survival Rate,Reference,"Hong Kong, China",0.95054198,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Age 8,Vintage Profile Share,Reference,"Hong Kong, China",0.47025253,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\Age 9,Survival Rate,Reference,"Hong Kong, China",0.93438506,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Age 9,Vintage Profile Share,Reference,"Hong Kong, China",0.4279298,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\LCVs,Mileage,Reference,"Hong Kong, China",21000.0,20666.34261548,20256.71593443,19855.20844606,Kilometer,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\LCVs\BEV,Sales Share,Reference,"Hong Kong, China",5.0,100.0,100.0,5.0,Share,Placeholder default. Replace with economy-specific researcher data when available.,"Transport LEAP export value overlay applied from Hong Kong, China / Target."
Demand\Freight road\LCVs\BEV,Stock,Reference,"Hong Kong, China",6806.25,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\LCVs\BEV\Electricity,Fuel Economy,Reference,"Hong Kong, China",201.2574511075341,170.7158742843378,162.8041762389401,151.4119315891436,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,"Transport LEAP export value overlay applied from Hong Kong, China / Target."
Demand\Freight road\LCVs\FCEV,Sales Share,Reference,"Hong Kong, China",0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\LCVs\FCEV,Stock,Reference,"Hong Kong, China",0.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\LCVs\FCEV\Hydrogen,Fuel Economy,Reference,"Hong Kong, China",110.0,104.82955937,98.70692084,92.94187899,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\LCVs\ICE,Sales Share,Reference,"Hong Kong, China",88.0,0.0,0.0,88.0,Share,Placeholder default. Replace with economy-specific researcher data when available.,"Transport LEAP export value overlay applied from Hong Kong, China / Target."
Demand\Freight road\LCVs\ICE,Stock,Reference,"Hong Kong, China",213262.5,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\LCVs\ICE\Gas and diesel oil,Fuel Economy,Reference,"Hong Kong, China",598.3064451296094,596.7164134746662,651.4248466556626,397.6937343328327,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,"Transport LEAP export value overlay applied from Hong Kong, China / Target."
Demand\Freight road\LCVs\ICE\LPG,Fuel Economy,Reference,"Hong Kong, China",455.1511894141879,462.6124042584216,511.5231902997613,302.5385697875058,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,"Transport LEAP export value overlay applied from Hong Kong, China / Target."
Demand\Freight road\LCVs\ICE\Motor gasoline,Fuel Economy,Reference,"Hong Kong, China",601.4333975606511,599.8325178410971,654.8179927406993,399.7722166883302,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,"Transport LEAP export value overlay applied from Hong Kong, China / Target."
Demand\Freight road\LCVs\ICE\Natural gas,Fuel Economy,Reference,"Hong Kong, China",435.0061990885893,435.0061990885893,435.0061990885893,435.0061990885893,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,"Transport LEAP export value overlay applied from Hong Kong, China / Target."
Demand\Freight road\LCVs\PHEV,Fuel Economy,Reference,"Hong Kong, China",150.0,142.94939914,134.6003466,126.73892589,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\LCVs\PHEV,Sales Share,Reference,"Hong Kong, China",6.0,0.0,0.0,6.0,Share,Placeholder default. Replace with economy-specific researcher data when available.,"Transport LEAP export value overlay applied from Hong Kong, China / Target."
Demand\Freight road\LCVs\PHEV,Stock,Reference,"Hong Kong, China",2268.75,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\BEV heavy,Sales Share,Reference,"Hong Kong, China",2.0,20.57907263017628,20.85100640590718,39.14317946764141,Share,Placeholder default. Replace with economy-specific researcher data when available.,"Transport LEAP export value overlay applied from Hong Kong, China / Target."
Demand\Freight road\Trucks\BEV heavy,Stock,Reference,"Hong Kong, China",1650.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\BEV heavy\Electricity,Fuel Economy,Reference,"Hong Kong, China",676.2649876234809,565.6817370864978,534.0469353449425,498.8946093449873,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,"Transport LEAP export value overlay applied from Hong Kong, China / Target."
Demand\Freight road\Trucks\BEV medium,Sales Share,Reference,"Hong Kong, China",6.0,58.81797920269768,58.29021344692451,16.62300855998223,Share,Placeholder default. Replace with economy-specific researcher data when available.,"Transport LEAP export value overlay applied from Hong Kong, China / Target."
Demand\Freight road\Trucks\BEV medium,Stock,Reference,"Hong Kong, China",2062.5,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\BEV medium\Electricity,Fuel Economy,Reference,"Hong Kong, China",563.5540093206249,472.6601828534264,445.824921684174,419.3271104421364,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,"Transport LEAP export value overlay applied from Hong Kong, China / Target."
Demand\Freight road\Trucks\FCEV heavy,Sales Share,Reference,"Hong Kong, China",1.0,20.60294816712604,20.85878014716831,39.15238567831373,Share,Placeholder default. Replace with economy-specific researcher data when available.,"Transport LEAP export value overlay applied from Hong Kong, China / Target."
Demand\Freight road\Trucks\FCEV heavy,Stock,Reference,"Hong Kong, China",1650.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\FCEV heavy\Hydrogen,Fuel Economy,Reference,"Hong Kong, China",1463.161162920842,1223.570089730855,1155.429526410575,1079.413381875649,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,"Transport LEAP export value overlay applied from Hong Kong, China / Target."
Demand\Freight road\Trucks\FCEV medium,Sales Share,Reference,"Hong Kong, China",2.0,0.0,0.0,0.0,Share,Placeholder default. Replace with economy-specific researcher data when available.,"Transport LEAP export value overlay applied from Hong Kong, China / Target."
Demand\Freight road\Trucks\FCEV medium,Stock,Reference,"Hong Kong, China",1031.25,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\FCEV medium\Hydrogen,Fuel Economy,Reference,"Hong Kong, China",891.3803449054973,891.3803449054973,891.3803449054973,891.3803449054973,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,"Transport LEAP export value overlay applied from Hong Kong, China / Target."
Demand\Freight road\Trucks\HEV heavy,Sales Share,Reference,"Hong Kong, China",0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\HEV heavy,Stock,Reference,"Hong Kong, China",0.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\HEV heavy\Motor gasoline,Fuel Economy,Reference,"Hong Kong, China",190.0,181.06923891,170.49377236,160.5359728,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\HEV medium,Sales Share,Reference,"Hong Kong, China",0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\HEV medium,Stock,Reference,"Hong Kong, China",0.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\HEV medium\Motor gasoline,Fuel Economy,Reference,"Hong Kong, China",190.0,181.06923891,170.49377236,160.5359728,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\Heavy trucks,Mileage,Reference,"Hong Kong, China",65000.0,63967.25095268,62699.35884466,61456.59757114,Kilometer,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\ICE heavy,Sales Share,Reference,"Hong Kong, China",37.0,0.0,0.0,5.081426294062632,Share,Placeholder default. Replace with economy-specific researcher data when available.,"Transport LEAP export value overlay applied from Hong Kong, China / Target."
Demand\Freight road\Trucks\ICE heavy,Stock,Reference,"Hong Kong, China",79200.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\ICE heavy\Gas and diesel oil,Fuel Economy,Reference,"Hong Kong, China",1988.045249582784,1800.02766521582,1736.410639974281,1733.866859148777,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,"Transport LEAP export value overlay applied from Hong Kong, China / Target."
Demand\Freight road\Trucks\ICE heavy\LPG,Fuel Economy,Reference,"Hong Kong, China",1528.929467360527,1656.936611603525,1832.120137484363,1016.277986566563,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,"Transport LEAP export value overlay applied from Hong Kong, China / Target."
Demand\Freight road\Trucks\ICE heavy\Motor gasoline,Fuel Economy,Reference,"Hong Kong, China",1285.858500710609,1285.858500710609,1285.858500710609,1285.858500710609,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,"Transport LEAP export value overlay applied from Hong Kong, China / Target."
Demand\Freight road\Trucks\ICE heavy\Natural gas,Fuel Economy,Reference,"Hong Kong, China",1461.225368756673,1461.225368756673,1461.225368756673,1461.225368756673,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,"Transport LEAP export value overlay applied from Hong Kong, China / Target."
Demand\Freight road\Trucks\ICE medium,Sales Share,Reference,"Hong Kong, China",40.0,0.0,0.0,0.0,Share,Placeholder default. Replace with economy-specific researcher data when available.,"Transport LEAP export value overlay applied from Hong Kong, China / Target."
Demand\Freight road\Trucks\ICE medium,Stock,Reference,"Hong Kong, China",100031.25,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\ICE medium\Gas and diesel oil,Fuel Economy,Reference,"Hong Kong, China",1657.588689999703,1549.471210644397,1560.924236268847,1725.956627627377,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,"Transport LEAP export value overlay applied from Hong Kong, China / Target."
Demand\Freight road\Trucks\ICE medium\LPG,Fuel Economy,Reference,"Hong Kong, China",1274.119586060317,1380.793185541145,926.2487254751233,846.9060968533673,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,"Transport LEAP export value overlay applied from Hong Kong, China / Target."
Demand\Freight road\Trucks\ICE medium\Motor gasoline,Fuel Economy,Reference,"Hong Kong, China",1719.648984901585,1607.459635374215,1619.795868503314,1791.052601841479,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,"Transport LEAP export value overlay applied from Hong Kong, China / Target."
Demand\Freight road\Trucks\ICE medium\Natural gas,Fuel Economy,Reference,"Hong Kong, China",1217.687807297226,1217.687807297226,1217.687807297226,1217.687807297226,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,"Transport LEAP export value overlay applied from Hong Kong, China / Target."
Demand\Freight road\Trucks\Medium trucks,Mileage,Reference,"Hong Kong, China",36000.0,35428.01591226,34725.79874473,34037.50019324,Kilometer,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\PHEV heavy,Fuel Economy,Reference,"Hong Kong, China",150.0,142.94939914,134.6003466,126.73892589,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\PHEV heavy,Sales Share,Reference,"Hong Kong, China",3.0,0.0,0.0,0.0,Share,Placeholder default. Replace with economy-specific researcher data when available.,"Transport LEAP export value overlay applied from Hong Kong, China / Target."
Demand\Freight road\Trucks\PHEV heavy,Stock,Reference,"Hong Kong, China",0.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\PHEV medium,Fuel Economy,Reference,"Hong Kong, China",150.0,142.94939914,134.6003466,126.73892589,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\PHEV medium,Sales Share,Reference,"Hong Kong, China",5.0,0.0,0.0,0.0,Share,Placeholder default. Replace with economy-specific researcher data when available.,"Transport LEAP export value overlay applied from Hong Kong, China / Target."
Demand\Freight road\Trucks\PHEV medium,Stock,Reference,"Hong Kong, China",0.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 0,Survival Rate,Reference,"Hong Kong, China",1.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 0,Vintage Profile Share,Reference,"Hong Kong, China",1.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 1,Survival Rate,Reference,"Hong Kong, China",0.99888655,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 1,Vintage Profile Share,Reference,"Hong Kong, China",0.88,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 10,Survival Rate,Reference,"Hong Kong, China",0.82353032,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 10,Vintage Profile Share,Reference,"Hong Kong, China",0.27850098,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 11,Survival Rate,Reference,"Hong Kong, China",0.78236236,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 11,Vintage Profile Share,Reference,"Hong Kong, China",0.24508086,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 12,Survival Rate,Reference,"Hong Kong, China",0.73644647,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 12,Vintage Profile Share,Reference,"Hong Kong, China",0.21567116,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 13,Survival Rate,Reference,"Hong Kong, China",0.68569921,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 13,Vintage Profile Share,Reference,"Hong Kong, China",0.18979062,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 14,Survival Rate,Reference,"Hong Kong, China",0.63004255,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 14,Vintage Profile Share,Reference,"Hong Kong, China",0.16701574,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 15,Survival Rate,Reference,"Hong Kong, China",0.56940313,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 15,Vintage Profile Share,Reference,"Hong Kong, China",0.14697385,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 16,Survival Rate,Reference,"Hong Kong, China",0.50371167,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 16,Vintage Profile Share,Reference,"Hong Kong, China",0.12933699,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 17,Survival Rate,Reference,"Hong Kong, China",0.4329025,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 17,Vintage Profile Share,Reference,"Hong Kong, China",0.11381655,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 18,Survival Rate,Reference,"Hong Kong, China",0.35691317,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 18,Vintage Profile Share,Reference,"Hong Kong, China",0.10015857,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 19,Survival Rate,Reference,"Hong Kong, China",0.27568409,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 19,Vintage Profile Share,Reference,"Hong Kong, China",0.08813954,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 2,Survival Rate,Reference,"Hong Kong, China",0.99488393,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 2,Vintage Profile Share,Reference,"Hong Kong, China",0.7744,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 20,Survival Rate,Reference,"Hong Kong, China",0.18915827,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 20,Vintage Profile Share,Reference,"Hong Kong, China",0.07756279,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 21,Survival Rate,Reference,"Hong Kong, China",0.09728107,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 21,Vintage Profile Share,Reference,"Hong Kong, China",0.06825526,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 22,Survival Rate,Reference,"Hong Kong, China",0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 22,Vintage Profile Share,Reference,"Hong Kong, China",0.06006463,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 23,Survival Rate,Reference,"Hong Kong, China",0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 23,Vintage Profile Share,Reference,"Hong Kong, China",0.05285687,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 24,Survival Rate,Reference,"Hong Kong, China",0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 24,Vintage Profile Share,Reference,"Hong Kong, China",0.04651405,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 25,Survival Rate,Reference,"Hong Kong, China",0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 25,Vintage Profile Share,Reference,"Hong Kong, China",0.04093236,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 26,Survival Rate,Reference,"Hong Kong, China",0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 26,Vintage Profile Share,Reference,"Hong Kong, China",0.03602048,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 27,Survival Rate,Reference,"Hong Kong, China",0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
