Branch Path,Variable,Scenario,Region,2022,2030,2040,2050,Units,review_reason,notes
Demand\Freight road\Age 28,Vintage Profile Share,Reference,Canada,0.0713114,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\Age 29,Survival Rate,Reference,Canada,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Age 29,Vintage Profile Share,Reference,Canada,0.06489338,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\Age 3,Survival Rate,Reference,Canada,0.99530201,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Age 3,Vintage Profile Share,Reference,Canada,0.753571,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\Age 30,Survival Rate,Reference,Canada,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Age 30,Vintage Profile Share,Reference,Canada,0.05905297,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\Age 4,Survival Rate,Reference,Canada,0.99062946,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Age 4,Vintage Profile Share,Reference,Canada,0.68574961,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\Age 5,Survival Rate,Reference,Canada,0.98399157,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Age 5,Vintage Profile Share,Reference,Canada,0.62403215,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\Age 6,Survival Rate,Reference,Canada,0.97520388,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Age 6,Vintage Profile Share,Reference,Canada,0.56786925,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\Age 7,Survival Rate,Reference,Canada,0.96410318,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Age 7,Vintage Profile Share,Reference,Canada,0.51676102,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\Age 8,Survival Rate,Reference,Canada,0.95054198,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Age 8,Vintage Profile Share,Reference,Canada,0.47025253,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\Age 9,Survival Rate,Reference,Canada,0.93438506,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Age 9,Vintage Profile Share,Reference,Canada,0.4279298,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\LCVs,Mileage,Reference,Canada,21000.0,20666.34261548,20256.71593443,19855.20844606,Kilometer,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\LCVs\BEV,Sales Share,Reference,Canada,5.0,54.22717164322511,95.9841859793698,100.0,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Canada / Target.
Demand\Freight road\LCVs\BEV,Stock,Reference,Canada,35392.5,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\LCVs\BEV\Electricity,Fuel Economy,Reference,Canada,239.703841505449,195.8530951854168,183.4029939436314,172.2149145768431,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Canada / Target.
Demand\Freight road\LCVs\FCEV,Sales Share,Reference,Canada,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\LCVs\FCEV,Stock,Reference,Canada,0.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\LCVs\FCEV\Hydrogen,Fuel Economy,Reference,Canada,110.0,104.82955937,98.70692084,92.94187899,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\LCVs\ICE,Sales Share,Reference,Canada,88.0,17.81502226658333,0.0,0.0,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Canada / Target.
Demand\Freight road\LCVs\ICE,Stock,Reference,Canada,1108965.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\LCVs\ICE\Gas and diesel oil,Fuel Economy,Reference,Canada,715.5355965847567,683.2934421692647,678.350013674472,673.7442055847544,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Canada / Target.
Demand\Freight road\LCVs\ICE\LPG,Fuel Economy,Reference,Canada,437.3995702083596,417.6899857263627,414.6680618414846,411.8528735843698,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Canada / Target.
Demand\Freight road\LCVs\ICE\Motor gasoline,Fuel Economy,Reference,Canada,613.9186375481274,586.2777012198017,582.0399769655183,578.0607489340443,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Canada / Target.
Demand\Freight road\LCVs\ICE\Natural gas,Fuel Economy,Reference,Canada,682.920558517146,652.1730105486412,647.4590118592741,643.0324254516638,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Canada / Target.
Demand\Freight road\LCVs\PHEV,Fuel Economy,Reference,Canada,150.0,142.94939914,134.6003466,126.73892589,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\LCVs\PHEV,Sales Share,Reference,Canada,6.0,27.95780609019155,4.015814020630202,0.0,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Canada / Target.
Demand\Freight road\LCVs\PHEV,Stock,Reference,Canada,11797.5,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\BEV heavy,Sales Share,Reference,Canada,2.0,23.95688551980971,28.99023898429779,27.13756450387394,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Canada / Target.
Demand\Freight road\Trucks\BEV heavy,Stock,Reference,Canada,8580.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\BEV heavy\Electricity,Fuel Economy,Reference,Canada,690.7328392790681,567.8906114712186,529.9915768085566,496.9220863908856,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Canada / Target.
Demand\Freight road\Trucks\BEV medium,Sales Share,Reference,Canada,6.0,19.62906958096487,32.18197047474334,41.94987148228976,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Canada / Target.
Demand\Freight road\Trucks\BEV medium,Stock,Reference,Canada,10725.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\BEV medium\Electricity,Fuel Economy,Reference,Canada,575.6106993992236,472.631575016612,439.1655199375991,410.8450850095286,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Canada / Target.
Demand\Freight road\Trucks\FCEV heavy,Sales Share,Reference,Canada,1.0,9.501562998170385,30.51416654499786,30.9125640138363,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Canada / Target.
Demand\Freight road\Trucks\FCEV heavy,Stock,Reference,Canada,8580.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\FCEV heavy\Hydrogen,Fuel Economy,Reference,Canada,1448.674418733507,1195.921184359366,1099.325723530281,1030.734862303315,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Canada / Target.
Demand\Freight road\Trucks\FCEV medium,Sales Share,Reference,Canada,2.0,3.291171801141352,8.313623995961018,0.0,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Canada / Target.
Demand\Freight road\Trucks\FCEV medium,Stock,Reference,Canada,5362.5,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\FCEV medium\Hydrogen,Fuel Economy,Reference,Canada,1207.228682277921,988.0292907763355,914.5520691524654,883.5440704305105,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Canada / Target.
Demand\Freight road\Trucks\HEV heavy,Sales Share,Reference,Canada,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\HEV heavy,Stock,Reference,Canada,0.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\HEV heavy\Motor gasoline,Fuel Economy,Reference,Canada,190.0,181.06923891,170.49377236,160.5359728,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\HEV medium,Sales Share,Reference,Canada,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\HEV medium,Stock,Reference,Canada,0.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\HEV medium\Motor gasoline,Fuel Economy,Reference,Canada,190.0,181.06923891,170.49377236,160.5359728,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\Heavy trucks,Mileage,Reference,Canada,65000.0,63967.25095268,62699.35884466,61456.59757114,Kilometer,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\ICE heavy,Sales Share,Reference,Canada,37.0,25.98793766012363,0.0,0.0,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Canada / Target.
Demand\Freight road\Trucks\ICE heavy,Stock,Reference,Canada,411840.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\ICE heavy\Gas and diesel oil,Fuel Economy,Reference,Canada,2256.134260258231,2136.523375726963,2040.241360658612,2040.241360658612,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Canada / Target.
Demand\Freight road\Trucks\ICE heavy\LPG,Fuel Economy,Reference,Canada,1466.895105653717,1389.184383729221,1326.569484406426,1326.569484406426,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Canada / Target.
Demand\Freight road\Trucks\ICE heavy\Motor gasoline,Fuel Economy,Reference,Canada,1306.995425218728,1306.995425218728,1306.995425218728,1306.995425218728,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Canada / Target.
Demand\Freight road\Trucks\ICE heavy\Natural gas,Fuel Economy,Reference,Canada,2289.063912961227,2167.707236657183,2070.019927324861,2070.019927324861,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Canada / Target.
Demand\Freight road\Trucks\ICE medium,Sales Share,Reference,Canada,40.0,17.63337243979006,0.0,0.0,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Canada / Target.
Demand\Freight road\Trucks\ICE medium,Stock,Reference,Canada,520162.5,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\ICE medium\Gas and diesel oil,Fuel Economy,Reference,Canada,1854.294045647989,1753.274193260172,1686.698619094669,1686.698619094669,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Canada / Target.
Demand\Freight road\Trucks\ICE medium\LPG,Fuel Economy,Reference,Canada,1222.107336704705,1155.61085492472,1111.764919498003,1111.764919498003,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Canada / Target.
Demand\Freight road\Trucks\ICE medium\Motor gasoline,Fuel Economy,Reference,Canada,1089.162854348938,1089.162854348938,1089.162854348938,1089.162854348938,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Canada / Target.
Demand\Freight road\Trucks\ICE medium\Natural gas,Fuel Economy,Reference,Canada,1907.935964911058,1804.081899830702,1735.609450761954,1735.609450761954,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Canada / Target.
Demand\Freight road\Trucks\Medium trucks,Mileage,Reference,Canada,36000.0,35428.01591226,34725.79874473,34037.50019324,Kilometer,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\PHEV heavy,Fuel Economy,Reference,Canada,150.0,142.94939914,134.6003466,126.73892589,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\PHEV heavy,Sales Share,Reference,Canada,3.0,0.0,0.0,0.0,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Canada / Target.
Demand\Freight road\Trucks\PHEV heavy,Stock,Reference,Canada,0.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\PHEV medium,Fuel Economy,Reference,Canada,150.0,142.94939914,134.6003466,126.73892589,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\PHEV medium,Sales Share,Reference,Canada,5.0,0.0,0.0,0.0,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Canada / Target.
Demand\Freight road\Trucks\PHEV medium,Stock,Reference,Canada,0.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 0,Survival Rate,Reference,Canada,1.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 0,Vintage Profile Share,Reference,Canada,1.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 1,Survival Rate,Reference,Canada,0.99888655,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 1,Vintage Profile Share,Reference,Canada,0.88,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 10,Survival Rate,Reference,Canada,0.82353032,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 10,Vintage Profile Share,Reference,Canada,0.27850098,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 11,Survival Rate,Reference,Canada,0.78236236,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 11,Vintage Profile Share,Reference,Canada,0.24508086,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 12,Survival Rate,Reference,Canada,0.73644647,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 12,Vintage Profile Share,Reference,Canada,0.21567116,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 13,Survival Rate,Reference,Canada,0.68569921,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 13,Vintage Profile Share,Reference,Canada,0.18979062,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 14,Survival Rate,Reference,Canada,0.63004255,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 14,Vintage Profile Share,Reference,Canada,0.16701574,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 15,Survival Rate,Reference,Canada,0.56940313,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 15,Vintage Profile Share,Reference,Canada,0.14697385,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 16,Survival Rate,Reference,Canada,0.50371167,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 16,Vintage Profile Share,Reference,Canada,0.12933699,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 17,Survival Rate,Reference,Canada,0.4329025,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 17,Vintage Profile Share,Reference,Canada,0.11381655,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 18,Survival Rate,Reference,Canada,0.35691317,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 18,Vintage Profile Share,Reference,Canada,0.10015857,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 19,Survival Rate,Reference,Canada,0.27568409,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 19,Vintage Profile Share,Reference,Canada,0.08813954,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 2,Survival Rate,Reference,Canada,0.99488393,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 2,Vintage Profile Share,Reference,Canada,0.7744,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 20,Survival Rate,Reference,Canada,0.18915827,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 20,Vintage Profile Share,Reference,Canada,0.07756279,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 21,Survival Rate,Reference,Canada,0.09728107,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 21,Vintage Profile Share,Reference,Canada,0.06825526,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 22,Survival Rate,Reference,Canada,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 22,Vintage Profile Share,Reference,Canada,0.06006463,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 23,Survival Rate,Reference,Canada,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 23,Vintage Profile Share,Reference,Canada,0.05285687,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 24,Survival Rate,Reference,Canada,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 24,Vintage Profile Share,Reference,Canada,0.04651405,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 25,Survival Rate,Reference,Canada,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 25,Vintage Profile Share,Reference,Canada,0.04093236,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 26,Survival Rate,Reference,Canada,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 26,Vintage Profile Share,Reference,Canada,0.03602048,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 27,Survival Rate,Reference,Canada,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 27,Vintage Profile Share,Reference,Canada,0.03169802,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 28,Survival Rate,Reference,Canada,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 28,Vintage Profile Share,Reference,Canada,0.02789426,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 29,Survival Rate,Reference,Canada,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 29,Vintage Profile Share,Reference,Canada,0.02454695,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 3,Survival Rate,Reference,Canada,0.98751649,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 3,Vintage Profile Share,Reference,Canada,0.681472,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 30,Survival Rate,Reference,Canada,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 30,Vintage Profile Share,Reference,Canada,0.02160131,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 4,Survival Rate,Reference,Canada,0.97649274,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 4,Vintage Profile Share,Reference,Canada,0.59969536,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 5,Survival Rate,Reference,Canada,0.96159355,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 5,Vintage Profile Share,Reference,Canada,0.52773192,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 6,Survival Rate,Reference,Canada,0.94264083,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
