Branch Path,Variable,Scenario,Region,2022,2030,2040,2050,Units,review_reason,notes
Demand\Freight road\Age 16,Survival Rate,Reference,Indonesia,0.73895902,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Age 16,Vintage Profile Share,Reference,Indonesia,0.22113744,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\Age 17,Survival Rate,Reference,Indonesia,0.69807565,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Age 17,Vintage Profile Share,Reference,Indonesia,0.20123507,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\Age 18,Survival Rate,Reference,Indonesia,0.65368226,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Age 18,Vintage Profile Share,Reference,Indonesia,0.18312391,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\Age 19,Survival Rate,Reference,Indonesia,0.60569765,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Age 19,Vintage Profile Share,Reference,Indonesia,0.16664276,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\Age 2,Survival Rate,Reference,Indonesia,0.99822461,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Age 2,Vintage Profile Share,Reference,Indonesia,0.8281,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\Age 20,Survival Rate,Reference,Indonesia,0.55404328,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Age 20,Vintage Profile Share,Reference,Indonesia,0.15164491,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\Age 21,Survival Rate,Reference,Indonesia,0.49864306,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Age 21,Vintage Profile Share,Reference,Indonesia,0.13799687,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\Age 22,Survival Rate,Reference,Indonesia,0.43942315,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Age 22,Vintage Profile Share,Reference,Indonesia,0.12557715,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\Age 23,Survival Rate,Reference,Indonesia,0.37631179,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Age 23,Vintage Profile Share,Reference,Indonesia,0.11427521,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\Age 24,Survival Rate,Reference,Indonesia,0.30923917,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Age 24,Vintage Profile Share,Reference,Indonesia,0.10399044,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\Age 25,Survival Rate,Reference,Indonesia,0.23813724,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Age 25,Vintage Profile Share,Reference,Indonesia,0.0946313,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\Age 26,Survival Rate,Reference,Indonesia,0.16293967,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Age 26,Vintage Profile Share,Reference,Indonesia,0.08611448,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\Age 27,Survival Rate,Reference,Indonesia,0.08358169,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Age 27,Vintage Profile Share,Reference,Indonesia,0.07836418,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\Age 28,Survival Rate,Reference,Indonesia,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Age 28,Vintage Profile Share,Reference,Indonesia,0.0713114,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\Age 29,Survival Rate,Reference,Indonesia,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Age 29,Vintage Profile Share,Reference,Indonesia,0.06489338,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\Age 3,Survival Rate,Reference,Indonesia,0.99530201,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Age 3,Vintage Profile Share,Reference,Indonesia,0.753571,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\Age 30,Survival Rate,Reference,Indonesia,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Age 30,Vintage Profile Share,Reference,Indonesia,0.05905297,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\Age 4,Survival Rate,Reference,Indonesia,0.99062946,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Age 4,Vintage Profile Share,Reference,Indonesia,0.68574961,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\Age 5,Survival Rate,Reference,Indonesia,0.98399157,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Age 5,Vintage Profile Share,Reference,Indonesia,0.62403215,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\Age 6,Survival Rate,Reference,Indonesia,0.97520388,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Age 6,Vintage Profile Share,Reference,Indonesia,0.56786925,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\Age 7,Survival Rate,Reference,Indonesia,0.96410318,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Age 7,Vintage Profile Share,Reference,Indonesia,0.51676102,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\Age 8,Survival Rate,Reference,Indonesia,0.95054198,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Age 8,Vintage Profile Share,Reference,Indonesia,0.47025253,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\Age 9,Survival Rate,Reference,Indonesia,0.93438506,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Age 9,Vintage Profile Share,Reference,Indonesia,0.4279298,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Freight road\LCVs,Mileage,Reference,Indonesia,21000.0,20666.34261548,20256.71593443,19855.20844606,Kilometer,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\LCVs\BEV,Sales Share,Reference,Indonesia,5.0,26.71506743481732,75.39123839772176,84.61352946168414,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Indonesia / Target.
Demand\Freight road\LCVs\BEV,Stock,Reference,Indonesia,249562.5,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\LCVs\BEV\Electricity,Fuel Economy,Reference,Indonesia,0.0,0.0,0.0,0.0,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Indonesia / Target.
Demand\Freight road\LCVs\FCEV,Sales Share,Reference,Indonesia,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\LCVs\FCEV,Stock,Reference,Indonesia,0.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\LCVs\FCEV\Hydrogen,Fuel Economy,Reference,Indonesia,110.0,104.82955937,98.70692084,92.94187899,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\LCVs\ICE,Sales Share,Reference,Indonesia,88.0,55.28678297936951,0.527204279030644,0.0,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Indonesia / Target.
Demand\Freight road\LCVs\ICE,Stock,Reference,Indonesia,7819625.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\LCVs\ICE\Gas and diesel oil,Fuel Economy,Reference,Indonesia,488.6679167426233,445.9811024457402,419.0695538348256,406.3820548865123,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Indonesia / Target.
Demand\Freight road\LCVs\ICE\LPG,Fuel Economy,Reference,Indonesia,271.5234939289082,271.5234939289082,271.5234939289082,271.5234939289082,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Indonesia / Target.
Demand\Freight road\LCVs\ICE\Motor gasoline,Fuel Economy,Reference,Indonesia,488.5250754336703,445.8480493590201,418.9452150666835,406.2640857682504,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Indonesia / Target.
Demand\Freight road\LCVs\ICE\Natural gas,Fuel Economy,Reference,Indonesia,606.4314105168196,553.4243485410227,520.0542440489764,504.3495797639964,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Indonesia / Target.
Demand\Freight road\LCVs\PHEV,Fuel Economy,Reference,Indonesia,150.0,142.94939914,134.6003466,126.73892589,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\LCVs\PHEV,Sales Share,Reference,Indonesia,6.0,17.99814958581317,24.0815573232476,15.38647053831587,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Indonesia / Target.
Demand\Freight road\LCVs\PHEV,Stock,Reference,Indonesia,83187.5,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\BEV heavy,Sales Share,Reference,Indonesia,2.0,5.318536392928005,19.149627726091,26.04061704991227,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Indonesia / Target.
Demand\Freight road\Trucks\BEV heavy,Stock,Reference,Indonesia,60500.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\BEV heavy\Electricity,Fuel Economy,Reference,Indonesia,0.0,0.0,0.0,0.0,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Indonesia / Target.
Demand\Freight road\Trucks\BEV medium,Sales Share,Reference,Indonesia,6.0,3.59208781224961,12.93347253493881,17.58757978093854,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Indonesia / Target.
Demand\Freight road\Trucks\BEV medium,Stock,Reference,Indonesia,75625.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\BEV medium\Electricity,Fuel Economy,Reference,Indonesia,0.0,0.0,0.0,0.0,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Indonesia / Target.
Demand\Freight road\Trucks\FCEV heavy,Sales Share,Reference,Indonesia,1.0,0.5341439807868122,9.754984769387146,13.24191613218285,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Indonesia / Target.
Demand\Freight road\Trucks\FCEV heavy,Stock,Reference,Indonesia,60500.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\FCEV heavy\Hydrogen,Fuel Economy,Reference,Indonesia,1448.384272278714,1178.525179200971,1085.355574529411,1013.461651610962,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Indonesia / Target.
Demand\Freight road\Trucks\FCEV medium,Sales Share,Reference,Indonesia,2.0,0.3607556556201876,6.588421947321482,8.943461515557512,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Indonesia / Target.
Demand\Freight road\Trucks\FCEV medium,Stock,Reference,Indonesia,37812.5,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\FCEV medium\Hydrogen,Fuel Economy,Reference,Indonesia,1206.938533860828,982.0649665472033,904.4267401352508,844.517538149662,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Indonesia / Target.
Demand\Freight road\Trucks\HEV heavy,Sales Share,Reference,Indonesia,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\HEV heavy,Stock,Reference,Indonesia,0.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\HEV heavy\Motor gasoline,Fuel Economy,Reference,Indonesia,190.0,181.06923891,170.49377236,160.5359728,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\HEV medium,Sales Share,Reference,Indonesia,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\HEV medium,Stock,Reference,Indonesia,0.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\HEV medium\Motor gasoline,Fuel Economy,Reference,Indonesia,190.0,181.06923891,170.49377236,160.5359728,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\Heavy trucks,Mileage,Reference,Indonesia,65000.0,63967.25095268,62699.35884466,61456.59757114,Kilometer,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\ICE heavy,Sales Share,Reference,Indonesia,37.0,43.21170308913621,12.57675334472423,3.385826117747007,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Indonesia / Target.
Demand\Freight road\Trucks\ICE heavy,Stock,Reference,Indonesia,2904000.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\ICE heavy\Gas and diesel oil,Fuel Economy,Reference,Indonesia,1980.39488250495,1801.731209193194,1669.637772710393,1546.480820666008,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Indonesia / Target.
Demand\Freight road\Trucks\ICE heavy\LPG,Fuel Economy,Reference,Indonesia,912.0721000611973,912.0721000611973,912.0721000611973,912.0721000611973,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Indonesia / Target.
Demand\Freight road\Trucks\ICE heavy\Motor gasoline,Fuel Economy,Reference,Indonesia,1640.512093069664,1492.402667114863,1383.071596510627,1281.249458926839,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Indonesia / Target.
Demand\Freight road\Trucks\ICE heavy\Natural gas,Fuel Economy,Reference,Indonesia,2036.566872594951,1852.809880507305,1716.979594752212,1590.370616960289,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Indonesia / Target.
Demand\Freight road\Trucks\ICE medium,Sales Share,Reference,Indonesia,40.0,29.16152465892394,8.551832917357045,0.3993779823847596,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Indonesia / Target.
Demand\Freight road\Trucks\ICE medium,Stock,Reference,Indonesia,3667812.5,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\ICE medium\Gas and diesel oil,Fuel Economy,Reference,Indonesia,1652.526914986631,1503.457986984563,1393.229740419933,1294.537209540427,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Indonesia / Target.
Demand\Freight road\Trucks\ICE medium\LPG,Fuel Economy,Reference,Indonesia,760.0600833843321,760.0600833843321,760.0600833843321,760.0600833843321,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Indonesia / Target.
Demand\Freight road\Trucks\ICE medium\Motor gasoline,Fuel Economy,Reference,Indonesia,1319.935859188681,1200.875523976839,1112.827135621795,1033.985547210862,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Indonesia / Target.
Demand\Freight road\Trucks\ICE medium\Natural gas,Fuel Economy,Reference,Indonesia,1697.413061142025,1544.272338038122,1431.056237510034,1329.716597335413,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Indonesia / Target.
Demand\Freight road\Trucks\Medium trucks,Mileage,Reference,Indonesia,36000.0,35428.01591226,34725.79874473,34037.50019324,Kilometer,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\PHEV heavy,Fuel Economy,Reference,Indonesia,150.0,142.94939914,134.6003466,126.73892589,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\PHEV heavy,Sales Share,Reference,Indonesia,3.0,10.63707278585601,18.17182958846297,14.04738287496984,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Indonesia / Target.
Demand\Freight road\Trucks\PHEV heavy,Stock,Reference,Indonesia,0.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\PHEV medium,Fuel Economy,Reference,Indonesia,150.0,142.94939914,134.6003466,126.73892589,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\PHEV medium,Sales Share,Reference,Indonesia,5.0,7.184175624499221,12.27307717171732,16.35383854630723,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Indonesia / Target.
Demand\Freight road\Trucks\PHEV medium,Stock,Reference,Indonesia,0.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 0,Survival Rate,Reference,Indonesia,1.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 0,Vintage Profile Share,Reference,Indonesia,1.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 1,Survival Rate,Reference,Indonesia,0.99888655,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 1,Vintage Profile Share,Reference,Indonesia,0.88,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 10,Survival Rate,Reference,Indonesia,0.82353032,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 10,Vintage Profile Share,Reference,Indonesia,0.27850098,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 11,Survival Rate,Reference,Indonesia,0.78236236,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 11,Vintage Profile Share,Reference,Indonesia,0.24508086,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 12,Survival Rate,Reference,Indonesia,0.73644647,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 12,Vintage Profile Share,Reference,Indonesia,0.21567116,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 13,Survival Rate,Reference,Indonesia,0.68569921,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 13,Vintage Profile Share,Reference,Indonesia,0.18979062,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 14,Survival Rate,Reference,Indonesia,0.63004255,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 14,Vintage Profile Share,Reference,Indonesia,0.16701574,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 15,Survival Rate,Reference,Indonesia,0.56940313,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 15,Vintage Profile Share,Reference,Indonesia,0.14697385,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 16,Survival Rate,Reference,Indonesia,0.50371167,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 16,Vintage Profile Share,Reference,Indonesia,0.12933699,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 17,Survival Rate,Reference,Indonesia,0.4329025,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 17,Vintage Profile Share,Reference,Indonesia,0.11381655,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 18,Survival Rate,Reference,Indonesia,0.35691317,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 18,Vintage Profile Share,Reference,Indonesia,0.10015857,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 19,Survival Rate,Reference,Indonesia,0.27568409,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 19,Vintage Profile Share,Reference,Indonesia,0.08813954,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 2,Survival Rate,Reference,Indonesia,0.99488393,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 2,Vintage Profile Share,Reference,Indonesia,0.7744,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 20,Survival Rate,Reference,Indonesia,0.18915827,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 20,Vintage Profile Share,Reference,Indonesia,0.07756279,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 21,Survival Rate,Reference,Indonesia,0.09728107,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 21,Vintage Profile Share,Reference,Indonesia,0.06825526,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 22,Survival Rate,Reference,Indonesia,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 22,Vintage Profile Share,Reference,Indonesia,0.06006463,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 23,Survival Rate,Reference,Indonesia,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 23,Vintage Profile Share,Reference,Indonesia,0.05285687,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 24,Survival Rate,Reference,Indonesia,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 24,Vintage Profile Share,Reference,Indonesia,0.04651405,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 25,Survival Rate,Reference,Indonesia,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 25,Vintage Profile Share,Reference,Indonesia,0.04093236,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 26,Survival Rate,Reference,Indonesia,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 26,Vintage Profile Share,Reference,Indonesia,0.03602048,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 27,Survival Rate,Reference,Indonesia,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 27,Vintage Profile Share,Reference,Indonesia,0.03169802,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 28,Survival Rate,Reference,Indonesia,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 28,Vintage Profile Share,Reference,Indonesia,0.02789426,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 29,Survival Rate,Reference,Indonesia,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 29,Vintage Profile Share,Reference,Indonesia,0.02454695,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 3,Survival Rate,Reference,Indonesia,0.98751649,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 3,Vintage Profile Share,Reference,Indonesia,0.681472,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 30,Survival Rate,Reference,Indonesia,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 30,Vintage Profile Share,Reference,Indonesia,0.02160131,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
